OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity,Sales Person-ID
2020-12-09,2020-10-01,SO48491,310,13126,9,1,1,ID0013
2020-08-16,2020-07-14,SO47200,480,13247,4,2,2,ID0005
2020-08-19,2020-06-19,SO47229,375,26295,1,1,1,ID0004
2020-09-18,2020-08-25,SO47570,352,28562,7,1,1,ID0012
2020-09-02,2020-08-12,SO47467,529,13446,4,2,2,ID0003
2020-10-30,2020-10-05,SO47949,477,13477,4,1,2,ID0012
2020-12-29,2020-11-18,SO48714,536,23104,9,1,3,ID0004
2020-06-12,2020-03-29,SO46464,379,12885,4,1,1,ID0005
2020-10-11,2020-09-03,SO47797,215,21986,9,3,1,ID0008
2020-09-12,2020-08-16,SO47533,573,21886,9,1,1,ID0006
2020-12-08,2020-10-07,SO48476,529,26512,6,2,2,ID0017
2020-08-04,2020-06-04,SO47091,356,28532,7,1,1,ID0009
2020-02-22,2019-12-14,SO45474,375,19595,9,1,1,ID0008
2020-12-03,2020-11-18,SO48422,220,16946,10,2,1,ID0019
2020-11-26,2020-09-07,SO48247,604,16390,8,1,1,ID0003
2020-03-20,2020-02-28,SO45710,389,19963,9,1,1,ID0015
2020-09-11,2020-08-09,SO47523,528,13443,1,2,2,ID0017
2020-01-30,2019-12-06,SO45249,371,14928,10,1,1,ID0017
2020-08-20,2020-05-31,SO47234,377,19260,10,1,1,ID0010
2020-12-27,2020-10-16,SO48687,490,12317,10,3,1,ID0011
2020-08-27,2020-06-16,SO47314,375,12673,9,1,1,ID0011
2020-12-10,2020-10-29,SO48494,477,14272,1,1,2,ID0011
2020-12-17,2020-11-19,SO48579,352,13741,4,1,1,ID0002
2020-07-30,2020-05-11,SO46912,464,13177,1,6,2,ID0008
2020-10-09,2020-09-20,SO47785,480,28708,7,2,2,ID0016
2020-12-16,2020-11-20,SO48571,375,13726,4,1,1,ID0001
2020-12-07,2020-10-30,SO48458,541,17097,10,1,2,ID0019
2020-07-06,2020-04-24,SO46719,375,11604,10,1,1,ID0008
2020-06-23,2020-05-02,SO46548,529,12418,1,2,2,ID0009
2020-11-16,2020-09-27,SO48180,575,16316,8,1,1,ID0018
2020-08-21,2020-06-18,SO47251,371,21226,9,1,1,ID0011
2020-10-06,2020-07-15,SO47768,232,21985,9,2,1,ID0001
2020-09-17,2020-07-18,SO47568,478,21885,9,2,2,ID0010
2020-10-18,2020-08-09,SO47857,528,13024,9,2,2,ID0007
2020-02-22,2019-11-28,SO45474,541,19595,9,1,2,ID0008
2020-09-19,2020-08-23,SO47579,371,16197,8,1,1,ID0002
2020-08-06,2020-06-17,SO47114,528,21387,9,2,2,ID0011
2020-11-25,2020-09-20,SO48244,352,22860,9,1,1,ID0015
2020-12-07,2020-10-06,SO48473,356,26641,4,1,1,ID0008
2020-08-30,2020-06-25,SO47329,529,13367,1,2,2,ID0008
2020-10-29,2020-08-24,SO47940,581,12994,9,1,1,ID0017
2020-08-15,2020-06-08,SO47186,529,13806,7,2,2,ID0005
2020-08-18,2020-06-29,SO47216,580,26299,1,1,1,ID0016
2020-12-28,2020-12-18,SO48694,354,12315,10,1,1,ID0011
2020-12-02,2020-09-03,SO48418,479,13114,9,2,2,ID0009
2020-10-26,2020-09-29,SO47926,605,13079,9,1,1,ID0019
2020-10-06,2020-08-19,SO47766,466,26329,4,5,2,ID0006
2020-10-21,2020-09-23,SO47879,487,18157,8,4,1,ID0015
2020-07-24,2020-05-16,SO46874,354,24606,9,1,1,ID0006
2020-10-21,2020-08-23,SO47880,478,28689,7,2,2,ID0015
2020-11-10,2020-10-30,SO48142,310,12213,8,1,1,ID0013
2020-12-13,2020-11-03,SO48539,354,22921,9,1,1,ID0015
2020-12-29,2020-10-24,SO48715,389,23107,9,1,1,ID0016
2020-11-01,2020-08-27,SO48098,537,22400,9,2,1,ID0005
2020-08-22,2020-07-17,SO47258,489,13298,4,2,1,ID0012
2020-12-20,2020-10-02,SO48617,362,13725,4,1,1,ID0007
2020-08-22,2020-05-25,SO47255,226,11561,8,2,1,ID0011
2020-12-18,2020-10-12,SO48590,477,28757,7,1,2,ID0014
2020-11-08,2020-09-04,SO48136,360,13082,9,1,1,ID0016
2020-08-10,2020-07-10,SO47146,371,18133,8,1,1,ID0011
2020-07-27,2020-06-29,SO46889,528,19173,10,2,2,ID0004
2020-03-21,2020-01-04,SO45716,478,19783,9,2,2,ID0019
2020-02-24,2020-01-22,SO45482,220,12522,7,2,1,ID0019
2020-12-29,2020-10-15,SO48708,477,16466,8,1,2,ID0008
2020-02-20,2019-12-11,SO45462,477,28647,6,1,2,ID0006
2020-09-20,2020-08-23,SO47590,387,26312,1,1,1,ID0013
2020-07-25,2020-07-04,SO46883,360,26241,4,1,1,ID0014
2020-07-24,2020-05-16,SO46869,385,13577,7,1,1,ID0011
2020-11-10,2020-10-20,SO48142,232,12213,8,2,1,ID0013
2020-08-24,2020-07-06,SO47271,362,18140,8,1,1,ID0015
2020-01-20,2019-10-31,SO45193,530,22889,6,2,1,ID0017
2020-10-19,2020-09-14,SO47867,528,12991,9,2,2,ID0011
2020-08-15,2020-06-01,SO47197,387,21218,9,1,1,ID0014
2020-12-29,2020-10-08,SO48710,478,12305,10,2,2,ID0004
2020-11-29,2020-10-01,SO48272,464,14931,7,6,2,ID0009
2020-12-25,2020-11-13,SO48673,232,13131,9,2,1,ID0015
2020-11-09,2020-10-10,SO48137,356,12130,8,1,1,ID0002
2020-08-20,2020-07-06,SO47235,356,16317,10,1,1,ID0005
2020-09-12,2020-06-22,SO47528,490,11598,8,3,1,ID0014
2020-07-03,2020-05-03,SO46687,480,15457,8,2,2,ID0014
2020-08-20,2020-05-31,SO47234,377,19260,10,1,1,ID0010
2020-07-10,2020-05-12,SO46750,478,16054,10,2,2,ID0012
2020-03-07,2019-12-29,SO45626,387,11259,1,1,1,ID0007
2020-07-18,2020-06-20,SO46820,352,28510,7,1,1,ID0006
2020-09-22,2020-07-10,SO47603,215,21562,9,3,1,ID0011
2020-01-29,2019-11-04,SO45245,475,18928,9,2,1,ID0014
2020-09-09,2020-06-11,SO47506,478,26324,1,2,2,ID0014
2020-08-10,2020-05-23,SO47148,214,21259,9,4,1,ID0002
2020-08-29,2020-06-30,SO47325,371,13278,4,1,1,ID0010
2020-12-18,2020-09-19,SO48597,381,26650,4,1,1,ID0015
2020-08-02,2020-05-19,SO47079,481,13359,4,2,1,ID0019
2020-12-31,2020-12-09,SO48725,528,17202,10,2,2,ID0011
2020-09-13,2020-06-22,SO47535,389,14083,1,1,1,ID0011
2020-08-13,2020-06-13,SO47169,536,26281,4,1,3,ID0003
2020-08-07,2020-05-30,SO47123,477,25408,6,1,2,ID0005
2020-07-28,2020-06-20,SO46902,598,21000,9,1,1,ID0009
2020-09-17,2020-06-19,SO47565,229,15697,8,2,1,ID0015
2020-04-20,2020-03-07,SO45941,360,19978,9,1,1,ID0019
2020-08-20,2020-08-01,SO47239,536,21384,9,1,3,ID0015
2020-07-01,2020-05-13,SO46683,214,12571,9,4,1,ID0013
2020-07-30,2020-06-23,SO46919,385,11481,8,1,1,ID0018
2020-04-28,2020-04-12,SO45995,485,23846,6,3,3,ID0001
2020-09-19,2020-07-17,SO47582,356,13433,4,1,1,ID0018
2020-12-06,2020-11-21,SO48455,223,12380,10,2,1,ID0011
2020-12-24,2020-10-12,SO48660,478,26607,4,2,2,ID0009
2020-07-24,2020-04-28,SO46874,371,24606,9,1,1,ID0006
2020-04-15,2020-02-28,SO45899,479,11817,4,2,2,ID0016
2020-12-03,2020-09-30,SO48427,235,14289,4,3,1,ID0011
2020-04-18,2020-03-08,SO45931,480,20249,9,2,2,ID0011
2020-12-03,2020-11-16,SO48430,529,26633,4,2,2,ID0011
2020-09-29,2020-09-03,SO47644,480,15693,8,2,2,ID0005
2020-10-11,2020-07-22,SO47796,483,21979,9,4,1,ID0011
2020-09-10,2020-08-06,SO47512,362,16446,10,1,1,ID0001
2020-11-24,2020-11-09,SO48231,595,26579,4,1,1,ID0004
2020-10-11,2020-09-03,SO47797,528,21986,9,2,2,ID0008
2020-08-21,2020-07-15,SO47251,383,21226,9,1,1,ID0011
2020-12-10,2020-10-27,SO48499,220,13132,9,2,1,ID0019
2020-07-28,2020-07-01,SO46901,389,21203,9,1,1,ID0015
2020-10-12,2020-08-30,SO47805,491,22198,9,3,1,ID0014
2020-10-04,2020-09-09,SO47755,375,17195,7,1,1,ID0010
2020-12-01,2020-09-11,SO48407,214,22913,9,4,1,ID0017
2020-05-12,2020-04-24,SO46188,484,20430,9,5,2,ID0017
2020-01-29,2019-11-29,SO45245,480,18928,9,2,2,ID0014
2020-07-08,2020-04-15,SO46743,310,21183,9,1,1,ID0018
2020-10-24,2020-08-18,SO47905,356,29336,6,1,1,ID0007
2020-12-21,2020-11-20,SO48627,476,28758,7,1,1,ID0019
2020-09-14,2020-08-07,SO47551,584,21878,9,1,1,ID0016
2020-10-20,2020-09-03,SO47874,379,13462,1,1,1,ID0016
2020-04-23,2020-04-01,SO45964,539,20215,9,2,2,ID0015
2020-12-05,2020-10-03,SO48439,491,17651,7,3,1,ID0011
2020-07-02,2020-05-06,SO46684,360,18125,8,1,1,ID0019
2020-09-03,2020-06-23,SO47472,475,13438,1,2,1,ID0015
2020-10-09,2020-07-26,SO47785,529,28708,7,2,2,ID0016
2020-12-27,2020-11-05,SO48683,354,17648,7,1,1,ID0010
2020-09-11,2020-09-01,SO47525,358,21889,9,1,1,ID0004
2020-12-05,2020-10-19,SO48450,528,26645,4,2,2,ID0008
2020-07-13,2020-06-15,SO46788,214,12342,9,4,1,ID0016
2020-01-29,2020-01-07,SO45246,310,18709,9,1,1,ID0003
2020-11-05,2020-09-17,SO48112,530,13712,1,2,1,ID0018
2020-07-20,2020-05-26,SO46837,535,14003,1,1,2,ID0015
2020-12-18,2020-10-27,SO48589,310,17646,7,1,1,ID0005
2020-06-22,2020-05-16,SO46541,220,20617,9,2,1,ID0015
2020-07-10,2020-05-17,SO46753,480,21215,9,2,2,ID0001
2020-06-10,2020-04-21,SO46454,383,20812,9,1,1,ID0011
2020-12-20,2020-09-24,SO48617,477,13725,4,1,2,ID0007
2020-05-03,2020-03-24,SO46125,565,11956,4,1,1,ID0019
2020-08-15,2020-07-14,SO47197,352,21218,9,1,1,ID0014
2020-08-11,2020-05-16,SO47152,480,28547,7,2,2,ID0011
2020-11-19,2020-09-29,SO48199,466,16595,10,5,2,ID0005
2020-06-10,2020-04-20,SO46454,223,20812,9,2,1,ID0011
2020-10-31,2020-08-07,SO47957,373,14095,4,1,1,ID0001
2020-11-11,2020-09-27,SO48155,354,22408,9,1,1,ID0011
2020-08-04,2020-07-25,SO47091,538,28532,7,2,3,ID0009
2020-06-23,2020-06-05,SO46545,310,24646,6,1,1,ID0011
2020-08-07,2020-06-03,SO47126,215,13326,4,3,1,ID0019
2020-09-19,2020-07-08,SO47580,528,14080,1,2,2,ID0003
2020-11-20,2020-09-09,SO48206,528,26538,4,2,2,ID0017
2020-03-20,2019-12-29,SO45710,537,19963,9,2,1,ID0015
2020-01-06,2019-12-03,SO45103,539,29140,1,2,2,ID0011
2020-12-14,2020-11-05,SO48547,485,19029,8,3,3,ID0014
2020-07-05,2020-06-21,SO46712,310,13779,7,1,1,ID0017
2020-08-05,2020-06-08,SO47101,371,16260,10,1,1,ID0008
2020-07-03,2020-04-07,SO46694,214,13220,4,4,1,ID0018
2020-08-04,2020-07-12,SO47094,477,15664,8,1,2,ID0008
2020-06-30,2020-05-13,SO46599,540,12206,4,2,1,ID0011
2020-08-14,2020-06-24,SO47176,356,11492,8,1,1,ID0011
2020-07-01,2020-04-23,SO46683,605,12571,9,1,1,ID0013
2020-06-10,2020-04-18,SO46451,389,12709,4,1,1,ID0002
2020-07-11,2020-05-03,SO46759,214,16033,10,4,1,ID0008
2020-12-28,2020-11-24,SO48701,375,13103,9,1,1,ID0011
2020-07-14,2020-06-25,SO46795,477,26234,4,1,2,ID0019
2020-08-04,2020-05-12,SO47094,539,15664,8,2,2,ID0008
2020-12-07,2020-09-24,SO48460,373,17098,10,1,1,ID0008
2020-10-30,2020-09-05,SO47943,381,17196,7,1,1,ID0015
2020-12-20,2020-10-18,SO48621,229,13129,9,2,1,ID0010
2020-03-29,2020-03-14,SO45767,564,11299,4,1,1,ID0010
2020-12-18,2020-11-18,SO48593,538,12394,10,2,3,ID0012
2020-12-08,2020-11-15,SO48484,485,13525,9,3,3,ID0004
2020-10-08,2020-09-04,SO47780,592,14105,4,1,1,ID0007
2020-09-22,2020-08-31,SO47601,485,14192,7,3,3,ID0004
2020-07-23,2020-06-07,SO46863,479,11575,10,2,2,ID0007
2020-09-23,2020-08-09,SO47606,375,15928,8,1,1,ID0004
2020-12-01,2020-10-05,SO48402,358,17627,10,1,1,ID0011
2020-02-24,2019-12-15,SO45482,360,12522,7,1,1,ID0019
2020-11-26,2020-11-15,SO48247,383,16390,8,1,1,ID0003
2020-02-22,2019-12-21,SO45473,587,19592,9,1,1,ID0011
2020-08-20,2020-06-02,SO47242,310,28540,7,1,1,ID0017
2020-12-25,2020-10-16,SO48671,585,12270,8,1,1,ID0015
2020-07-20,2020-05-19,SO46844,310,12343,9,1,1,ID0008
2020-08-22,2020-07-18,SO47255,352,11561,8,1,1,ID0011
2020-09-29,2020-07-14,SO47646,371,20373,6,1,1,ID0010
2020-06-18,2020-06-01,SO46503,537,12764,1,2,1,ID0015
2020-11-03,2020-10-03,SO48108,381,24905,9,1,1,ID0009
2020-12-24,2020-11-27,SO48655,480,18183,8,2,2,ID0009
2020-07-14,2020-07-03,SO46794,352,24977,6,1,1,ID0002
2020-12-13,2020-12-03,SO48543,220,24918,9,2,1,ID0009
2020-08-31,2020-07-07,SO47345,576,12583,9,1,1,ID0015
2020-08-07,2020-06-17,SO47123,528,25408,6,2,2,ID0005
2020-10-07,2020-07-22,SO47776,464,13007,9,6,2,ID0015
2020-06-27,2020-05-14,SO46580,537,12187,4,2,1,ID0015
2020-08-21,2020-06-23,SO47244,477,19193,10,1,2,ID0007
2020-12-24,2020-11-29,SO48659,480,28749,7,2,2,ID0017
2020-10-12,2020-09-07,SO47803,484,22000,9,5,2,ID0008
2020-01-04,2019-10-26,SO45098,375,29167,1,1,1,ID0015
2020-10-26,2020-07-28,SO47919,215,17216,7,3,1,ID0012
2020-12-27,2020-11-24,SO48686,352,25999,6,1,1,ID0011
2020-08-21,2020-08-08,SO47250,215,21217,9,3,1,ID0015
2020-12-14,2020-10-23,SO48552,536,14242,1,1,3,ID0001
2020-09-06,2020-06-08,SO47488,352,13426,4,1,1,ID0011
2020-11-23,2020-09-19,SO48223,485,14120,4,3,3,ID0017
2020-11-05,2020-08-07,SO48110,371,16307,8,1,1,ID0007
2020-12-13,2020-09-21,SO48534,215,16448,8,3,1,ID0015
2020-09-18,2020-07-24,SO47571,362,14185,7,1,1,ID0014
2020-07-09,2020-04-24,SO46747,484,26127,1,5,2,ID0004
2020-12-12,2020-11-04,SO48527,472,26617,4,4,1,ID0013
2020-07-10,2020-06-21,SO46756,473,13993,4,2,1,ID0003
2020-10-01,2020-08-02,SO47737,381,13018,9,1,1,ID0002
2020-09-09,2020-08-23,SO47506,537,26324,1,2,1,ID0014
2020-01-15,2019-12-03,SO45160,385,14984,10,1,1,ID0007
2020-11-25,2020-09-23,SO48244,478,22860,9,2,2,ID0015
2020-08-07,2020-07-27,SO47127,358,21258,9,1,1,ID0006
2020-07-12,2020-04-15,SO46772,377,13161,1,1,1,ID0013
2020-04-29,2020-03-03,SO46000,229,11778,1,2,1,ID0004
2020-07-17,2020-05-13,SO46809,375,13766,7,1,1,ID0018
2020-08-09,2020-07-01,SO47141,377,21225,9,1,1,ID0013
2020-08-24,2020-06-26,SO47272,539,29013,6,2,2,ID0002
2020-12-10,2020-10-14,SO48494,530,14272,1,2,1,ID0011
2020-07-30,2020-05-09,SO46919,479,11481,8,2,2,ID0018
2020-01-30,2019-11-27,SO45250,356,14147,8,1,1,ID0015
2020-08-23,2020-06-02,SO47267,371,12674,9,1,1,ID0011
2020-08-15,2020-06-11,SO47192,477,16328,10,1,2,ID0016
2020-10-21,2020-08-08,SO47882,362,13464,4,1,1,ID0007
2020-08-15,2020-06-02,SO47196,485,26286,4,3,3,ID0007
2020-12-28,2020-09-30,SO48695,476,26624,1,1,1,ID0010
2020-08-20,2020-06-22,SO47240,310,24612,9,1,1,ID0007
2020-03-28,2020-03-03,SO45764,389,19652,9,1,1,ID0005
2020-12-03,2020-11-04,SO48427,535,14289,4,1,2,ID0011
2020-12-30,2020-10-08,SO48720,538,22910,9,2,3,ID0003
2020-11-15,2020-10-13,SO48175,528,26545,4,2,2,ID0015
2020-12-22,2020-10-27,SO48635,574,28750,7,1,1,ID0006
2020-12-01,2020-10-23,SO48408,371,22927,9,1,1,ID0008
2020-08-01,2020-05-25,SO47076,385,12588,9,1,1,ID0017
2020-08-25,2020-06-06,SO47285,485,29135,6,3,3,ID0019
2020-11-20,2020-10-16,SO48207,358,22407,9,1,1,ID0015
2020-09-03,2020-06-24,SO47476,537,12693,9,2,1,ID0018
2020-04-26,2020-02-26,SO45982,214,19977,9,4,1,ID0018
2020-02-15,2020-01-08,SO45445,214,19105,9,4,1,ID0017
2020-11-30,2020-10-28,SO48279,528,14121,1,2,2,ID0010
2020-12-01,2020-11-11,SO48407,479,22913,9,2,2,ID0017
2020-08-25,2020-08-14,SO47288,362,13353,1,1,1,ID0014
2020-07-05,2020-04-30,SO46718,310,12570,9,1,1,ID0011
2020-07-28,2020-06-04,SO46900,484,21194,9,5,2,ID0018
2020-09-03,2020-08-19,SO47472,491,13438,1,3,1,ID0015
2020-12-11,2020-11-18,SO48516,561,13139,9,2,1,ID0011
2020-10-30,2020-08-03,SO47951,477,12700,9,1,2,ID0008
2020-08-13,2020-06-22,SO47172,356,12668,9,1,1,ID0006
2020-08-01,2020-07-08,SO47074,377,26293,1,1,1,ID0015
2020-10-22,2020-08-13,SO47892,529,26373,6,2,2,ID0013
2020-12-19,2020-09-26,SO48600,220,18185,8,2,1,ID0015
2020-12-31,2020-12-15,SO48727,490,13128,9,3,1,ID0011
2020-03-28,2020-01-18,SO45764,538,19652,9,2,3,ID0005
2020-06-19,2020-05-10,SO46509,576,12886,4,1,1,ID0011
2020-09-11,2020-07-17,SO47522,537,14089,4,2,1,ID0011
2020-09-22,2020-08-31,SO47603,214,21562,9,4,1,ID0011
2020-11-09,2020-09-26,SO48138,464,14818,7,6,2,ID0015
2020-09-17,2020-08-18,SO47568,473,21885,9,2,1,ID0010
2020-11-23,2020-11-08,SO48225,477,22573,9,1,2,ID0003
2020-12-10,2020-10-20,SO48501,389,19362,10,1,1,ID0009
2020-07-23,2020-04-29,SO46865,310,15456,8,1,1,ID0001
2020-05-21,2020-03-26,SO46260,220,12108,1,2,1,ID0005
2020-08-19,2020-08-02,SO47231,529,11564,8,2,2,ID0014
2020-09-22,2020-06-26,SO47601,220,14192,7,2,1,ID0004
2020-12-08,2020-11-18,SO48480,377,26642,1,1,1,ID0008
2020-08-24,2020-06-24,SO47271,362,18140,8,1,1,ID0015
2020-12-20,2020-10-13,SO48616,215,13721,1,3,1,ID0002
2020-12-12,2020-11-17,SO48521,485,16422,8,3,3,ID0006
2020-07-10,2020-05-26,SO46751,360,12934,4,1,1,ID0015
2020-07-20,2020-06-27,SO46835,537,13768,7,2,1,ID0007
2020-09-11,2020-07-01,SO47525,579,21889,9,1,1,ID0004
2020-08-24,2020-06-19,SO47279,352,12680,9,1,1,ID0009
2020-08-24,2020-06-09,SO47279,379,12680,9,1,1,ID0009
2020-07-31,2020-05-13,SO46925,528,21165,9,2,2,ID0002
2020-10-04,2020-09-17,SO47755,215,17195,7,3,1,ID0010
2020-04-29,2020-02-07,SO46001,479,23806,6,2,2,ID0002
2020-12-22,2020-12-11,SO48640,491,26681,4,3,1,ID0006
2020-11-27,2020-09-30,SO48256,379,14240,1,1,1,ID0008
2020-09-21,2020-08-12,SO47599,387,26327,4,1,1,ID0002
2020-08-12,2020-06-11,SO47159,484,26300,4,5,2,ID0007
2020-08-26,2020-07-27,SO47294,540,18139,8,2,1,ID0015
2020-12-10,2020-10-21,SO48495,528,26602,4,2,2,ID0007
2020-08-24,2020-07-16,SO47272,561,29013,6,2,1,ID0002
2020-12-22,2020-10-29,SO48640,215,26681,4,3,1,ID0006
2020-08-22,2020-05-25,SO47261,537,26305,1,2,1,ID0011
2020-02-24,2020-02-13,SO45489,529,19602,9,2,2,ID0001
2020-12-02,2020-11-16,SO48415,464,26634,4,6,2,ID0018
2020-10-23,2020-09-05,SO47899,480,12996,9,2,2,ID0012
2020-12-20,2020-09-27,SO48614,371,14976,7,1,1,ID0011
2020-12-13,2020-11-30,SO48534,480,16448,8,2,2,ID0015
2020-02-14,2019-12-16,SO45433,223,12547,7,2,1,ID0015
2020-12-22,2020-11-02,SO48632,220,17192,10,2,1,ID0015
2020-10-20,2020-08-13,SO47871,362,14708,7,1,1,ID0018
2020-10-07,2020-09-23,SO47776,477,13007,9,1,2,ID0015
2020-10-01,2020-08-20,SO47737,573,13018,9,1,1,ID0002
2020-11-08,2020-08-12,SO48134,215,22202,9,3,1,ID0017
2020-12-05,2020-11-12,SO48439,373,17651,7,1,1,ID0011
2020-08-10,2020-05-16,SO47146,535,18133,8,1,2,ID0011
2020-12-01,2020-11-04,SO48402,389,17627,10,1,1,ID0011
2020-09-13,2020-08-19,SO47545,588,28553,7,1,1,ID0014
2020-08-02,2020-06-10,SO47079,528,13359,4,2,2,ID0019
2020-07-25,2020-06-25,SO46876,479,15084,8,2,2,ID0012
2020-03-21,2020-01-21,SO45715,590,19770,9,1,1,ID0007
2020-08-15,2020-08-05,SO47192,485,16328,10,3,3,ID0016
2020-11-01,2020-09-09,SO48093,362,16588,10,1,1,ID0014
2020-10-18,2020-09-22,SO47851,483,26331,1,4,1,ID0002
2020-10-11,2020-07-17,SO47796,584,21979,9,1,1,ID0011
2020-08-13,2020-06-19,SO47169,310,26281,4,1,1,ID0003
2020-12-05,2020-10-18,SO48448,310,22987,9,1,1,ID0012
2020-04-18,2020-02-07,SO45931,354,20249,9,1,1,ID0011
2020-11-18,2020-10-25,SO48195,529,22399,9,2,2,ID0005
2020-02-27,2020-02-17,SO45508,223,12510,7,2,1,ID0014
2020-10-10,2020-09-02,SO47789,606,13453,4,1,1,ID0009
2020-07-18,2020-06-30,SO46826,377,12575,9,1,1,ID0019
2020-08-12,2020-06-14,SO47161,226,21408,9,2,1,ID0005
2020-12-14,2020-09-25,SO48552,358,14242,1,1,1,ID0001
2020-01-14,2019-12-07,SO45153,477,19089,9,1,2,ID0008
2020-08-28,2020-07-01,SO47321,564,13354,1,1,1,ID0011
2020-12-07,2020-09-28,SO48471,480,22909,9,2,2,ID0011
2020-01-11,2019-12-02,SO45135,220,29264,4,2,1,ID0011
2020-09-21,2020-09-08,SO47596,464,16199,8,6,2,ID0019
2020-08-16,2020-06-26,SO47201,480,26277,1,2,2,ID0007
2020-06-19,2020-05-25,SO46519,574,15660,10,1,1,ID0018
2020-08-22,2020-06-30,SO47263,594,12589,9,1,1,ID0014
2020-12-03,2020-10-27,SO48422,373,16946,10,1,1,ID0019
2020-07-01,2020-05-11,SO46677,310,15460,8,1,1,ID0017
2020-07-07,2020-06-14,SO46731,477,15101,8,1,2,ID0015
2020-06-10,2020-05-23,SO46451,383,12709,4,1,1,ID0002
2020-06-24,2020-05-27,SO46559,387,12762,4,1,1,ID0015
2020-08-13,2020-07-14,SO47170,541,21228,9,1,2,ID0010
2020-02-07,2020-01-06,SO45390,480,19560,9,2,2,ID0007
2020-09-19,2020-07-08,SO47587,530,21874,9,2,1,ID0006
2020-10-04,2020-09-10,SO47756,354,12272,10,1,1,ID0003
2020-10-20,2020-10-10,SO47878,310,12702,9,1,1,ID0006
2020-08-29,2020-06-27,SO47323,375,28529,7,1,1,ID0012
2020-12-12,2020-11-08,SO48531,389,13105,9,1,1,ID0005
2020-12-16,2020-11-08,SO48572,477,28756,7,1,2,ID0011
2020-06-18,2020-05-31,SO46499,477,12179,1,1,2,ID0012
2020-10-04,2020-07-16,SO47758,310,16550,10,1,1,ID0008
2020-08-21,2020-08-11,SO47252,362,12676,9,1,1,ID0011
